,Date,SPGold_dly_chg_correlation,SPGold_dly_chg_corr_mean,SPGold_Std_daily_chg_correl,SP_Goldupper_correl,SP_Goldlower_correl,SPGoldsignal,SPCopp_dly_chg_correlation,SPCopp_dly_chg_corr_mean,SPCopp_Std_daily_chg_correl,SP_Coppupper_correl,SP_Copplower_correl,SPCoppsignal55,SPCgr_dly_chg_correlation,SPCgr_dly_chg_corr_mean,SPCgr_Std_daily_chg_correl,SP_Cgrupper_correl,SP_Cgrlower_correl,SPCgrsignal55,SPCrude_dly_chg_correlation,SPCrude_dly_chg_corr_mean,SPCrude_Std_daily_chg_correl,SP_Crudeupper_correl,SP_Crudelower_correl,SPCrudesignal55,SPLNH_dly_chg_correlation,SPLNH_dly_chg_corr_mean,SPLNH_Std_daily_chg_correl,SP_LNHupper_correl,SP_LNHlower_correl,SPLNHsignal55,SPSoyB_dly_chg_correlation,SPSoyB_dly_chg_corr_mean,SPSoyB_Std_daily_chg_correl,SP_SoyBupper_correl,SP_SoyBlower_correl,SPSoyBsignal55,SPCtn_dly_chg_correlation,SPCtn_dly_chg_corr_mean,SPCtn_Std_daily_chg_correl,SP_Ctnupper_correl,SP_Ctnlower_correl,SPCtnsignal55,SPcorn_dly_chg_correlation,SPcorn_dly_chg_corr_mean,SPcorn_Std_daily_chg_correl,SP_cornupper_correl,SP_cornlower_correl,SPcornsignal55,SP_Daily_Pct_Return,SP_MA_55,SP_MA_5,SP_MA_20,Settle,SPGold_sigcode,SPCopp_sigcode,SPCgrsignal55_sigcode,Vix Daily Chg.,VIX,SPCrudesignal55_sigcode,SPLNHsignal55_sigcode,SPSoyBsignal55_sigcode,SPCtnsignal55_sigcode,SPcornsignal55_sigcode,SP_ret_code
250,1999-06-29,-0.09201514172817532,-0.044048695001230986,0.06893821164812224,0.09382772829501348,-0.18192511829747546,0.0,-0.026415589360027237,0.0013248592759359872,0.053831828892538625,0.10898851706101324,-0.10633879850914126,0.0,0.011783315945060028,0.023991956583145232,0.04090430455020981,0.10580056568356486,-0.057816652517274386,0.0,-0.01871408079370671,-0.018315049578975298,0.05877326145305697,0.09923147332713864,-0.13586157248508923,0.0,0.010153715143755652,-0.007061080504728356,0.03995087208006557,0.07284066365540279,-0.0869628246648595,0.0,-0.035452271550579985,-0.020535756054871644,0.08628336108277833,0.152030966110685,-0.1931024782204283,0.0,-0.1943662048958326,0.06208807311353587,0.08588783866058129,0.23386375043469845,-0.10968760420762672,-0.08467860068820587,0.018385808504508484,0.018765455092480194,0.05406879766990419,0.12690305043228858,-0.08937214024732819,0.0,1.25,0.009999999999999665,0.1499999999999993,0.24900000000000005,2.979651162790698,0,0,0,-0.53,22.51,0,0,0,1,0,4
251,1999-06-30,-0.0761871980248123,-0.04813835842411935,0.06376717103586155,0.07939598364760375,-0.17567270049584244,0.0,0.030785278967656315,-2.0922215873260667e-05,0.052094159403666615,0.10416739659145997,-0.10420924102320649,0.0,0.05884071817496977,0.02452795513297046,0.04116825583803755,0.10686446680904556,-0.05780855654310464,0.0,0.00840609102322041,-0.018086390875090383,0.05885372062523256,0.09962105037537473,-0.1357938321255555,0.0,-0.0009169893417872347,-0.007416682532353848,0.039804636210310954,0.07219258988826806,-0.08702595495297576,0.0,-0.020604727010462134,-0.020411536976316667,0.08627815971775908,0.1521447824592015,-0.19296785641183484,0.0,-0.18983012289151188,0.054971593621548964,0.09022228882128303,0.23541617126411502,-0.1254729840210171,-0.0643571388704948,0.016953809170457558,0.01732150231130659,0.05300793741301723,0.12333737713734105,-0.08869437251472786,0.0,0.94,0.03909090909090876,0.5059999999999992,0.29900000000000004,2.159827213822894,0,0,0,-6.31,21.09,0,0,0,1,0,4
252,1999-07-01,-0.08429796280161869,-0.052702493588776746,0.05669463739784674,0.060686781206916736,-0.16609176838447023,0.0,0.02341266534890368,-0.0015793436613918883,0.05000885421273693,0.09843836476408198,-0.10159705208686574,0.0,0.05421821690561522,0.025071807920005948,0.04136239131803307,0.10779659055607209,-0.05765297471606019,0.0,0.005086554726506412,-0.018047113573667933,0.05886872252391264,0.09969033147415735,-0.13578455862149322,0.0,0.01406120193366292,-0.00729725967598649,0.03986001142424819,0.0724227631725099,-0.08701728252448288,0.0,-0.022857126835255672,-0.01992725628449307,0.08618660861955986,0.15244596095462665,-0.1923004735236128,0.0,-0.14920935304646743,0.0499817981498836,0.09378340118990887,0.23754860052970134,-0.13758500422993414,-0.011624348816533292,0.0018614236621920799,0.016645786136697732,0.05296299572848274,0.12257177759366321,-0.08928020532026774,0.0,1.51,0.09181818181818148,1.0219999999999994,0.34600000000000003,0.9219858156028369,0,0,0,-6.64,19.69,0,0,0,1,0,4
253,1999-07-02,-0.04283118589132629,-0.055735802227749286,0.05126881999519645,0.04680183776264362,-0.15827344221814219,0.0,-0.002453722401209243,-0.0038493420357571095,0.04702151594370195,0.09019368985164679,-0.09789237392316101,0.0,0.012350788090392067,0.024205828974240548,0.04111586680317425,0.10643756258058905,-0.05802590463210795,0.0,0.008042542426980652,-0.01782360731651613,0.05894536094451634,0.10006711457251655,-0.13571432920554882,0.0,0.026656758704183946,-0.007027540582839142,0.04004155890061718,0.07305557721839523,-0.0871106583840735,0.0,-0.050283374122825866,-0.020123061595673893,0.08624414556106347,0.15236522952645304,-0.19261135271780083,0.0,-0.1567549172246532,0.04486022140949672,0.09724230030623708,0.23934482202197088,-0.14962437920297744,-0.007130538021675764,-0.021806366355639473,0.015232034294310748,0.05293218605195179,0.12109640639821433,-0.09063233780959283,0.0,0.43,0.10309090909090875,1.0519999999999992,0.268,0.7062146892655368,0,0,0,-5.23,18.66,0,0,0,1,0,4
254,1999-07-06,-0.07120138640135083,-0.05908182136819024,0.04577474204087589,0.032467662713561544,-0.15063130544994202,0.0,0.00037592163658599646,-0.006488655546860466,0.042320062865220054,0.07815147018357964,-0.09112878127730058,0.0,0.029604393848035572,0.023023564143447254,0.03997235945170168,0.10296828304685061,-0.056921154759956114,0.0,0.01658351104076044,-0.01744324811697618,0.05910129173550088,0.10075933535402559,-0.13564583158797794,0.0,0.12348684075037486,-0.005370578318982139,0.04344253942105075,0.08151450052311937,-0.09225565716108364,0.04197234022725549,-0.0802090177704699,-0.02190500744823464,0.0864583516144929,0.15101169578075116,-0.19482171067722046,0.0,-0.15528207257829413,0.03933737240340511,0.09983976974531215,0.2390169118940294,-0.1603421670872192,0.0,-0.050195747875895404,0.01273108391252133,0.052710411277298794,0.11815190646711891,-0.09268973864207626,0.0,0.78,0.15999999999999967,0.9819999999999993,0.29400000000000004,-0.3854239663629993,0,0,0,11.09,20.73,0,2,0,0,0,2
255,1999-07-07,-0.054554935510870296,-0.06179270229190257,0.040634600054596307,0.019476497817290044,-0.14306190240109518,0.0,0.0210757110454966,-0.007643879788714899,0.04062024026675886,0.07359660074480281,-0.08888436032223263,0.0,0.04295181644134346,0.023069225874859184,0.03999405227589415,0.10305733042664748,-0.056918878676929116,0.0,0.05038020709295398,-0.016037824514432534,0.05978690500666171,0.10353598549889088,-0.13561163452775596,0.0,0.08317642698014151,-0.004639235752851076,0.04459441815230507,0.08454960055175906,-0.09382807205746121,0.0,-0.06925948378056891,-0.023195769189054673,0.08662868822351155,0.15006160725796844,-0.19645314563607777,0.0,-0.17066336194342352,0.033114963185807686,0.10208533609471453,0.23728563537523673,-0.17105570900362138,0.0,-0.0045438539324725285,0.011864689748829026,0.05259335872324639,0.11705140719532181,-0.09332202769766376,0.0,-0.7,0.12436363636363604,0.5919999999999993,0.30450000000000005,0.40578687367678196,0,0,0,-1.83,20.35,0,0,0,0,0,4
256,1999-07-08,-0.05599820619020085,-0.06448058087154095,0.034747216961356985,0.005013853051173023,-0.13397501479425492,0.0,0.050508590268648505,-0.007674230958380045,0.04057531288860219,0.07347639481882433,-0.08882485673558442,0.0,0.07387162725593446,0.024258917782412646,0.04052052304181849,0.10529996386604962,-0.05678212830122433,0.0,0.06227253654990204,-0.014321614347962308,0.06066506538170559,0.10700851641544887,-0.13565174511137348,0.0,0.06923170817133095,-0.004166317448860721,0.045244551360234815,0.08632278527160892,-0.09465542016933035,0.0,-0.10230634806018947,-0.025660790888554844,0.0869206235871209,0.14818045628568693,-0.19950203806279665,0.0,-0.1929328092741096,0.02615790226381999,0.10423188212590466,0.23462166651562932,-0.18230586198798931,-0.010626947286120292,-0.03063636192352768,0.010103604844037991,0.05236061152964362,0.11482482790332524,-0.09461761821524925,0.0,0.14,0.07727272727272695,0.43199999999999933,0.32,1.127554615926709,0,0,0,-0.54,20.24,0,0,0,1,0,4
257,1999-07-09,-0.05994816820835927,-0.06572663479978841,0.03327620885751804,0.0008257829152476664,-0.13227905251482447,0.0,0.041592610178912935,-0.008014665365139988,0.040069692157858966,0.07212471895057794,-0.08815404968085792,0.0,0.06653072360544639,0.02436154045643321,0.04062202440593085,0.10560558926829491,-0.05688250835542849,0.0,0.04555194840384931,-0.011960509950637587,0.060417303755850395,0.1088740975610632,-0.13279511746233838,0.0,0.07758348301207896,-0.0034623606975917516,0.046217231635655796,0.08897210257371985,-0.09589682396890334,0.0,-0.10294512676452736,-0.029883460831175383,0.08487019570699875,0.13985693058282211,-0.19962385224517287,0.0,-0.20489095279202804,0.018916850329578485,0.10621539271320218,0.23134763575598286,-0.19351393509682588,-0.011377017695202163,-0.04373670117006082,0.007905058038543014,0.05202945236825206,0.11196396277504712,-0.0961538466979611,0.0,0.28,0.05945454545454514,0.18599999999999936,0.378,1.510892480674631,0,0,0,-11.26,17.96,0,0,0,1,0,4
258,1999-07-12,-0.0636951448233392,-0.06687373655739991,0.03205475568471407,-0.002764225187971772,-0.13098324792682803,0.0,0.01912256441762385,-0.009197156753662254,0.03821594645330172,0.06723473615294119,-0.0856290496602657,0.0,0.045794386460222145,0.023543145838686275,0.039701592966145165,0.1029463317709766,-0.055860040093604055,0.0,0.03556810862492832,-0.009984015721377266,0.060156405064632046,0.11032879440788683,-0.13029682585064137,0.0,0.07297694084174688,-0.0025994831176324625,0.04720088487476502,0.09180228663189759,-0.0970012528671625,0.0,-0.06091628973175841,-0.03324472882143067,0.08228621583914539,0.1313277028568601,-0.19781716049972145,0.0,-0.19734510171976394,0.01203961817783847,0.1077669682924492,0.22757355476273686,-0.20349431840705992,0.0,-0.01962413171406588,0.006476969344255723,0.05168002302479898,0.10983701539385368,-0.09688307670534224,0.0,0.21,0.06454545454545423,0.14199999999999938,0.43200000000000005,0.6311360448807855,0,0,0,9.86,19.73,0,0,0,0,0,4
259,1999-07-13,-0.06576409882712742,-0.06803557424230383,0.030787802329521156,-0.006459969583261518,-0.12961117890134616,0.0,0.026335907671554918,-0.010211648722892645,0.03644619679921146,0.06268074487553027,-0.08310404232131557,0.0,0.053512794639301156,0.02289718694290014,0.038897065652640395,0.10069131824818092,-0.05489694436238065,0.0,0.029320204475130864,-0.008149882079193349,0.059780985244332153,0.11141208840947096,-0.12771185256785766,0.0,0.09136057259031354,-0.0013403879609441428,0.048769790836938796,0.09619919371293345,-0.09887996963482173,0.0,-0.060900711188273844,-0.03672001237452827,0.079233424252349,0.12174683613016973,-0.19518686087922626,0.0,-0.21049164448241953,0.005170469142737628,0.10970975625870062,0.22458998166013888,-0.2142490433746636,0.0,-0.018215516377067253,0.005124494623512299,0.05132759624714518,0.10777968711780267,-0.09753069787077806,0.0,-0.32,0.054181818181817866,-0.07800000000000064,0.41400000000000003,-1.371790362293352,0,0,0,1.12,19.95,0,0,0,0,0,1
260,1999-07-14,-0.06345079195442845,-0.06876642301801308,0.030176105531402955,-0.008414211955207175,-0.129118634080819,0.0,0.027779772572070958,-0.01051518738799575,0.03604967788830732,0.06158416838861889,-0.0826145431646104,0.0,0.053310190061727096,0.02280494914594393,0.03881729127441308,0.10043953169477009,-0.05482963340288223,0.0,0.032100231513162616,-0.0061592327115437455,0.059253368409935184,0.11234750410832663,-0.12466596953141411,0.0,0.08660801668464867,0.00010078556733048612,0.050181868016058444,0.10046452159944737,-0.10026295046478641,0.0,-0.058828847567788986,-0.039764398342179576,0.07672293326778855,0.11368146819339753,-0.19321026487775667,0.0,-0.20814197596217304,-0.0010029340406355123,0.1120044534738719,0.2230059729071083,-0.2250118409883793,0.0,-0.013368435271838855,0.0043362741279618176,0.051271613888418145,0.10687950190479811,-0.09820695364887447,0.0,0.09,0.049272727272726954,0.07999999999999936,0.38500000000000006,-1.8098752416095591,0,0,0,-1.2,19.71,0,0,0,0,0,1
261,1999-07-15,-0.06499271673838673,-0.06935425792035807,0.029771956801409573,-0.009810344317538924,-0.12889817152317723,0.0,0.04745303827346694,-0.010601296253103725,0.03590248364291614,0.06120367103272856,-0.08240626353893601,0.0,0.0731118307427342,0.022831489008172428,0.038851790846611396,0.10053507070139522,-0.05487209268505036,0.0,0.03841704397301189,-0.0041410112871627025,0.05883790462655929,0.11353479796595588,-0.12181682054028127,0.0,0.10573699517680603,0.0017397745432993382,0.05213144713512163,0.10600266881354259,-0.10252311972694392,0.0,-0.044029911585861004,-0.0423440464521884,0.07435902970185804,0.10637401295152768,-0.19106210585590447,0.0,-0.20484063220555276,-0.006812635664520178,0.11415857582382608,0.22150451598313198,-0.23512978731217232,0.0,0.011743256821067001,0.003693066446329016,0.050945817686433005,0.10558470181919502,-0.098198568926537,0.0,0.86,0.07709090909090877,0.2239999999999993,0.334,-3.484320557491289,0,0,0,-5.23,18.68,0,0,0,0,0,1
262,1999-07-16,-0.05658857300913933,-0.0694057411132232,0.029746923474101246,-0.00991189416502071,-0.1288995880614257,0.0,0.036175498516539895,-0.010952692520189145,0.035333585570225444,0.059714478620261746,-0.08161986366064003,0.0,0.0578942272375821,0.022311158938331275,0.03816877187756291,0.09864870269345709,-0.054026384816794545,0.0,0.06825716077302957,-0.0012268411563687816,0.05837202818630294,0.11551721521623709,-0.11797089752897466,0.0,0.05768940274009395,0.0022849096728138106,0.05256298889553376,0.10741088746388133,-0.10284106811825372,0.0,-0.05582331530701161,-0.04509389800332991,0.07192686608236457,0.09875983416139922,-0.18894763016805904,0.0,-0.1694076278293643,-0.011601706061956324,0.11536993775407436,0.2191381694461924,-0.24234158157010505,0.0,-0.007836038716329336,0.0027719336113612263,0.05068248446373867,0.10413690253883857,-0.09859303531611611,0.0,0.66,0.10818181818181787,0.2999999999999993,0.3195,-4.690204222914503,0,0,0,-6.75,17.42,0,0,0,0,0,1
263,1999-07-19,0.0006038452270109327,-0.06759074353535721,0.030916464501779484,-0.005757814531798244,-0.12942367253891618,0.006361659758809177,0.07552634404273954,-0.009910081447715463,0.03701524362728608,0.0641204058068567,-0.08394056870228762,0.011405938235882845,0.07242349119033831,0.0223003097153858,0.03815417325849743,0.09860865623238066,-0.054008036801609066,0.0,0.072842333947394,0.0018431612892345606,0.05773154676099352,0.1173062548112216,-0.11361993223275248,0.0,0.06502059273837961,0.003071841716900296,0.05318000413046021,0.10943184997782071,-0.10328816654402012,0.0,-0.09196915615009149,-0.0486721800712218,0.06917256763642328,0.08967295520162476,-0.18701731534406835,0.0,-0.15901404642012235,-0.015808585852590453,0.11646480447565309,0.21712102309871573,-0.24873819480389664,0.0,-0.03134986184196915,0.0014242122773926154,0.050584497657537635,0.10259320759246789,-0.09974478303768265,0.0,-0.66,0.11709090909090876,0.12599999999999933,0.28300000000000003,-4.076655052264808,2,2,0,9.47,19.07,0,0,0,0,0,1
264,1999-07-20,-0.005492997428886767,-0.06581684780892923,0.03163445357265052,-0.0025479406636281926,-0.12908575495423025,0.0,0.10469224438806841,-0.00829911828275848,0.03997728909663194,0.0716554599105054,-0.08825369647602235,0.033036784477563017,0.10314347622228653,0.022852485070164255,0.039106048215378976,0.10106458150092221,-0.0553596113605937,0.002078894721364327,0.17933899781026633,0.006926820390016201,0.06080268017732666,0.12853218074466952,-0.11467853996463712,0.05080681706559681,0.14324036684364727,0.005210433451056852,0.056372675439166416,0.11795578432938969,-0.10753491742727597,0.02528458251425758,-0.15889956813962489,-0.05313702294592077,0.06819343500348936,0.08324984706105795,-0.18952389295289948,0.0,-0.13443528044134848,-0.01978095740915587,0.11672160408175927,0.21366225075436268,-0.2532241655726744,0.0,-0.08722159942664244,-0.000923305268509463,0.05165628724043261,0.10238926921235576,-0.10423587974937469,0.0,-2.3,0.04763636363636331,-0.2700000000000006,0.09350000000000001,-0.7132667617689016,0,2,2,14.26,21.79,2,2,0,0,0,1
265,1999-07-21,-0.0225426773466288,-0.06432650388225751,0.031708479960768796,-0.000909543960719919,-0.1277434638037951,0.0,0.10620683263470594,-0.0066089458129113795,0.0427724733704754,0.07893600092803942,-0.09215389255386218,0.027270831706666526,0.1088413806035664,0.023553032028081625,0.04029889289104597,0.10415081781017356,-0.057044753754010316,0.004690562793392847,0.17471337710441845,0.01240585142394083,0.062107893941377966,0.13662163930669677,-0.1118099364588151,0.03809173779772168,0.13582331368950146,0.008059302786905208,0.05893167421419035,0.1259226512152859,-0.10980404564147549,0.00990066247421556,-0.18313927656434953,-0.05817107478904194,0.06736501294946101,0.07655895110988009,-0.19290110068796396,0.0,-0.12065440374849994,-0.023085848715124948,0.11696177007509574,0.21083769143506653,-0.25700938886531643,0.0,-0.11831752830787848,-0.004163693618438165,0.053332646750244975,0.10250159988205179,-0.11082898711892811,-0.007488541188950371,-0.36,0.06799999999999967,-0.36000000000000065,0.11550000000000002,-0.7158196134574087,0,2,2,-1.51,21.46,2,2,0,0,1,1
266,1999-07-22,-0.034898087492520796,-0.0630615986584388,0.0314642062130313,-0.0001331862323761951,-0.12599001108450142,0.0,0.0881893953491069,-0.005371945758192941,0.04450935227148649,0.08364675878478003,-0.09439065030116592,0.004542636564326866,0.09612777131138282,0.023910902657205756,0.04086077129157131,0.10563244524034839,-0.057810639925936866,0.0,0.17067166127993158,0.01779607819070898,0.0627533141506664,0.14330270649204177,-0.10771055011062382,0.02736895478788981,0.09333669273552424,0.010110441884558983,0.05991066318542786,0.12993176825541472,-0.10971088448629675,0.0,-0.20097723385376093,-0.06340828923917398,0.06706058928967029,0.0707128893401666,-0.19752946781851455,-0.00344776603524638,-0.13687994845211288,-0.026740889269967205,0.11732573530801602,0.20791058134606483,-0.26139235988599924,0.0,-0.14565712325097593,-0.0075868104149622384,0.05623755502228128,0.10488829962960032,-0.12006192045952481,-0.025595202791451124,-0.86,0.02436363636363604,-0.7040000000000006,0.11450000000000002,-1.2454873646209386,0,2,0,7.41,23.05,2,0,1,0,1,1
267,1999-07-23,-0.05993733651457061,-0.0625651881115101,0.031290578214013126,1.5968316516151715e-05,-0.12514634453953635,0.0,0.10764241918269289,-0.003419360662869101,0.04704398987307068,0.09066861908327226,-0.09750734040901046,0.016973800099420636,0.12453746682678396,0.02535634309198138,0.04297349992356169,0.11130334293910477,-0.060590656755142,0.013234123887679194,0.14386527080064998,0.021989866489591225,0.06333889616079483,0.14866765881118088,-0.10468792583199843,0.0,0.07145253214948469,0.011094727962051206,0.060473312730563625,0.13204135342317846,-0.10985189749907605,0.0,-0.21313004302647623,-0.06826685416778568,0.06806271963304199,0.0678585850982983,-0.20439229343386967,-0.008737749592606564,-0.11624895065386627,-0.03006819842083764,0.1172200678510682,0.20437193728129877,-0.26450833412297403,0.0,-0.16106095777428062,-0.01095354934519797,0.05973862902889852,0.10852370871259906,-0.130430807402995,-0.030630150371285608,-0.6,0.03799999999999967,-0.9560000000000006,0.13800000000000004,-2.160886144906483,0,2,2,1.17,23.32,0,0,1,0,1,1
268,1999-07-26,-0.024901153754574766,-0.06059046562900131,0.030136181074185836,-0.0003181034806296404,-0.12086282777737298,0.0,0.11924583268389542,-0.0008576100932593303,0.04978896818395579,0.09872032627465226,-0.10043554646117091,0.020525506409243166,0.12263873189528905,0.026761151799159034,0.04486142783683253,0.11648400747282409,-0.06296170387450603,0.006154724422464966,0.1076470238560612,0.025433760584708805,0.06273952013758878,0.15091280085988637,-0.10004527969046875,0.0,0.0942674567864169,0.013986027683021617,0.06058114456170551,0.13514831680643263,-0.10717626144038941,0.0,-0.2055381709919674,-0.0727581221860009,0.06883233673723325,0.0649065512884656,-0.2104227956604674,0.0,-0.11035969021971387,-0.03364865830390617,0.11659740717250054,0.1995461560410949,-0.26684347264890723,0.0,-0.16914882025732159,-0.014783808928731393,0.06297792872765609,0.11117204852658079,-0.14073966638404356,-0.028409153873278026,-0.02,0.024909090909090582,-0.8280000000000005,0.12300000000000004,-1.2713403559752998,0,2,2,7.12,24.98,0,0,0,0,1,1
269,1999-07-27,0.018807526404978268,-0.05763814492453639,0.02980841809747431,0.001978691270412232,-0.11725498111948501,0.016828835134566036,0.13177864837192976,0.0019990436343829414,0.05277610442202321,0.10755125247842937,-0.10355316520966348,0.024227395893500397,0.12005452141633165,0.027934330111342987,0.046443494089111956,0.1208213182895669,-0.06495265806688093,0.0,0.10106090189969309,0.028823015796023737,0.06167003103133396,0.15216307785869165,-0.09451704626664419,0.0,0.07798580864280624,0.016540578731267932,0.06025697751147903,0.137054533754226,-0.10397337629169012,0.0,-0.23927494329095061,-0.07770910952352562,0.07084604806997986,0.0639829866164341,-0.21940120566348537,-0.01987373762746525,-0.13196104128049008,-0.03780868302037204,0.11593530457812663,0.19406192613588122,-0.2696792921766253,0.0,-0.19591401667331942,-0.01903457468116558,0.06711197571874163,0.11518937675631767,-0.15325852611864882,-0.042655490554670605,1.13,0.05109090909090877,-0.14200000000000051,0.12300000000000004,-3.26867816091954,2,2,0,-7.01,23.23,0,0,1,0,1,1
270,1999-07-28,-0.0027411480522126154,-0.05595993063623844,0.030258429031454617,0.004556927426670791,-0.11647678869914768,0.0,0.13589481151104738,0.004376083096337487,0.05577973566630904,0.11593555442895556,-0.1071833882362806,0.019959257082091814,0.13182275717688577,0.029207719659548687,0.04831140562477832,0.12583053090910534,-0.06741509159000796,0.005992226267780426,0.10413263363558765,0.03105440321796827,0.06214108102523457,0.15533656526843742,-0.09322775883250087,0.0,0.08076888470267486,0.019036173390242044,0.060018241468039656,0.13907265632632135,-0.10100030954583727,0.0,-0.23324996650919488,-0.08269174881359248,0.07198495166968663,0.06127815452578078,-0.22666165215296574,-0.006588314356229141,-0.1244969712538483,-0.04206017797615243,0.1147205224917661,0.18738086700737977,-0.27150122295968465,0.0,-0.18902068409504477,-0.023334553682831778,0.07027345090347069,0.1172123481241096,-0.16388145548977315,-0.025139228605271624,-0.36,0.021454545454545136,-0.14200000000000051,0.04250000000000005,-4.10958904109589,0,2,2,-1.64,22.85,0,0,1,0,1,1
271,1999-07-29,-0.07121767872139474,-0.05567862629706821,0.030038574501526496,0.0043985227059847795,-0.11575577530012121,0.0,0.1541321903756116,0.007092256078547648,0.05932263491394494,0.12573752590643753,-0.11155301374934223,0.028394664469174075,0.1688586177897283,0.03126464001004515,0.05174759089238347,0.13475982179481208,-0.0722305417747218,0.03409879599491622,0.11143709241452285,0.03367305800706146,0.062443382199875046,0.15855982240681155,-0.09121370639268864,0.0,0.07953304064526741,0.021707506162402156,0.05936642084491041,0.14044034785222298,-0.09702533552741865,0.0,-0.2498132910363257,-0.08791069271145847,0.07351866164959124,0.05912663058772401,-0.23494801601064097,-0.014865275025684743,-0.16670789974704298,-0.046926229240134634,0.1142182047910484,0.18151018034196215,-0.27536263882223144,0.0,-0.21753623528648094,-0.028256815277948214,0.07418661642172618,0.12011641756550415,-0.17663004812140057,-0.04090618716508038,-1.39,-0.015818181818182137,-0.2480000000000005,-0.07399999999999994,-2.540668981904588,0,2,2,7.31,24.52,0,0,1,0,1,1
272,1999-07-30,-0.05653840887424197,-0.05507274813274293,0.029670139632749636,0.004267531132756339,-0.1144130273982422,0.0,0.10426990725952762,0.00910424695701617,0.06071709450162681,0.1305384359602698,-0.11232994204623745,0.0,0.11533240822680138,0.03253652906439438,0.05294671072459641,0.1384299505135872,-0.07335689238479845,0.0,0.16122289287509708,0.03681061266618111,0.06444300079036701,0.16569661424691512,-0.09207538891455291,0.0,0.03480130449353722,0.0233193860327687,0.05847370103713263,0.14026678810703397,-0.09362801604149656,0.0,-0.2580451838348207,-0.09291482586234441,0.07557111226728148,0.05822739867221856,-0.2440570503969074,-0.01398813343791333,-0.18562684654345687,-0.05200805360503979,0.11405538259809617,0.17610271159115254,-0.28011881880123213,0.0,-0.23753997978762853,-0.03366732387572569,0.0783617845035424,0.12305624513135913,-0.1903908928828105,-0.04714908690481803,-1.52,-0.04672727272727305,-0.4320000000000005,-0.22549999999999995,-1.855976243504083,0,0,0,0.49,24.64,0,0,1,0,1,1
273,1999-08-02,-0.06404093573583133,-0.05461620098287953,0.029327260500366124,0.004038320017852717,-0.11327072198361178,0.0,0.08416108356750793,0.010746591981280154,0.061512792951313976,0.1337721778839081,-0.1122789939213478,0.0,0.09821278280261521,0.03350208569808808,0.05365962659108656,0.1408213388802612,-0.07381716748408504,0.0,0.15402264307417693,0.03984403794920219,0.06597227414330491,0.171788586235812,-0.09210051033740763,0.0,0.06507521092934829,0.025505753711792735,0.05772775309559781,0.14096125990298836,-0.08994975247940287,0.0,-0.16552824141498454,-0.09622232165721374,0.07467440650040513,0.053126491343596524,-0.245571134658024,0.0,-0.19925124296891894,-0.05736389619113679,0.11392519724415354,0.17048649829717027,-0.28521429067944387,0.0,-0.1788925585916595,-0.03805014225637679,0.07963356623687726,0.12121699021737772,-0.1973172747301313,0.0,0.89,-0.0029090909090912264,-0.25000000000000044,-0.20249999999999996,-2.9433406916850626,0,0,0,3.86,25.59,0,0,0,0,0,1
274,1999-08-03,-0.1029617291572267,-0.055417105675361324,0.030039578846389647,0.00466205201741797,-0.11549626336814062,0.0,0.08128545900998116,0.012000342229194251,0.06224403181501881,0.13648840585923186,-0.11248772140084337,0.0,0.10739853915355635,0.034597712159092284,0.054551011577105846,0.143699735313304,-0.07450431099511941,0.0,0.1635116272443842,0.04329863114384776,0.06739372503668856,0.17808608121722486,-0.09148881892952936,0.0,0.062361995703141444,0.02764688062987346,0.056848588452428114,0.1413440575347297,-0.08605029627498277,0.0,-0.18093878451662776,-0.09972543698458551,0.07403278681215263,0.04834013663971974,-0.24779101060889075,0.0,-0.18602146890383145,-0.06286091342638196,0.11267701938818081,0.16249312534997967,-0.28821495220274357,0.0,-0.20755677029137246,-0.043293506541277185,0.08114111808908313,0.11898872963688907,-0.20557574271944346,-0.0019810275719290005,-0.92,-0.009636363636363951,-0.6600000000000004,-0.2875,-3.304864463423691,0,0,0,2.66,26.27,0,0,0,0,1,1
275,1999-08-04,-0.11924171117931803,-0.05662242086249841,0.03124452766053133,0.005866634458564245,-0.11911147618356108,-0.00013023499575695596,0.06941689328138102,0.01294124882252,0.06272058998062319,0.1383824287837664,-0.11249993113872638,0.0,0.10070062513586753,0.0355303051111025,0.05524294988226733,0.14601620487563716,-0.07495559465343216,0.0,0.1526679043083186,0.046483380232228366,0.06835888157037491,0.1832011433729782,-0.09023438290852145,0.0,0.051506909841138586,0.02952771005000653,0.05586956037983109,0.1412668308096687,-0.08221141070965565,0.0,-0.20593358555549454,-0.10358183878513158,0.07393876112399922,0.04429568346286686,-0.25145936103313005,0.0,-0.19224366454086994,-0.06837230804346275,0.11142779275963703,0.1544832774758113,-0.2912278935627368,0.0,-0.22361462338170027,-0.048674347813570634,0.08312013457254858,0.11756592133152652,-0.2149146169586678,-0.00870000642303248,-1.23,-0.02254545454545486,-0.8340000000000003,-0.31399999999999995,-0.7518796992481203,1,0,0,4.3,27.4,0,0,0,0,1,1
