,Date,VIX,VIX_Returns,VIX_21-day_MA,VIX_55-day_MA,VIX_100-day_MA
2222,1998-10-19,33.13,-0.048535324526134294,38.51142857142863,36.101999999999954,29.219700000000024
2223,1998-10-20,33.11,-0.0006036824630245574,38.25095238095244,36.23163636363632,29.337600000000023
2224,1998-10-21,33.21,0.0030202355783750523,38.08857142857149,36.27072727272723,29.441400000000026
2225,1998-10-22,31.53,-0.05058717253839207,38.04380952380958,36.30163636363632,29.536700000000028
2226,1998-10-23,32.27,0.02346971138598164,37.93000000000006,36.37563636363632,29.63090000000003
2227,1998-10-26,32.38,0.0034087387666563718,37.826666666666725,36.473090909090864,29.74250000000003
2228,1998-10-27,32.95,0.017603458925262494,37.73523809523816,36.5494545454545,29.874200000000027
2229,1998-10-28,32.42,-0.01608497723823976,37.560952380952436,36.55872727272723,29.992600000000028
2230,1998-10-29,29.5,-0.09006785934608275,37.01571428571434,36.57599999999996,30.08240000000003
2231,1998-10-30,28.05,-0.04915254237288136,36.280952380952435,36.54199999999996,30.14810000000003
2232,1998-11-02,27.26,-0.028163992869875143,35.65190476190482,36.413272727272684,30.18500000000003
2233,1998-11-03,27.76,0.018341892883345645,34.93523809523814,36.33872727272723,30.234800000000032
2234,1998-11-04,27.37,-0.014048991354466911,34.27666666666671,36.31999999999996,30.24910000000003
2235,1998-11-05,26.01,-0.0496894409937888,33.44333333333338,36.27127272727268,30.26120000000003
2236,1998-11-06,25.7,-0.01191849288735114,32.48904761904767,36.19309090909086,30.28930000000003
2237,1998-11-09,28.09,0.09299610894941646,31.817142857142905,36.10127272727268,30.34620000000003
2238,1998-11-10,28.17,0.002847988608045693,31.250476190476235,36.035272727272684,30.40870000000003
2239,1998-11-11,28.47,0.010649627263045636,30.690476190476232,36.0014545454545,30.47400000000003
2240,1998-11-12,29.28,0.028451001053740876,30.22952380952385,35.967636363636316,30.56510000000003
2241,1998-11-13,29.03,-0.008538251366120186,30.024285714285753,35.79454545454541,30.655200000000033
2242,1998-11-16,28.9,-0.004478126076472688,29.742380952380987,35.59999999999996,30.741700000000034
2243,1998-11-17,27.95,-0.03287197231833905,29.49571428571432,35.30309090909087,30.82760000000003
2244,1998-11-18,27.13,-0.029338103756708422,29.210952380952417,35.13309090909087,30.90320000000003
2245,1998-11-19,25.5,-0.060081091043125645,28.843809523809558,34.9283636363636,30.96110000000003
2246,1998-11-20,22.47,-0.11882352941176477,28.41238095238099,34.58363636363632,31.005800000000026
2247,1998-11-23,21.84,-0.028037383177570097,27.915714285714323,34.193272727272685,31.047500000000028
2248,1998-11-24,23.28,0.06593406593406592,27.48238095238099,33.9274545454545,31.09400000000003
2249,1998-11-25,22.15,-0.0485395189003438,26.968095238095273,33.60909090909087,31.12930000000003
2250,1998-11-27,22.09,-0.0027088036117380865,26.476190476190514,33.187272727272685,31.17200000000003
2251,1998-11-30,26.01,0.17745586238116795,26.310000000000038,32.86490909090905,31.250500000000034
2252,1998-12-01,24.97,-0.03998462129950031,26.163333333333373,32.61763636363632,31.32100000000003
2253,1998-12-02,25.43,0.018422106527833382,26.076190476190515,32.414909090909056,31.392700000000026
2254,1998-12-03,28.7,0.1285882815572159,26.120952380952424,32.28327272727269,31.500900000000023
2255,1998-12-04,25.31,-0.11811846689895478,26.02285714285718,32.03018181818178,31.575100000000024
2256,1998-12-07,24.9,-0.016199130778348447,25.970000000000038,31.780545454545415,31.654400000000027
2257,1998-12-08,25.58,0.027309236947791193,25.96428571428575,31.544181818181777,31.747900000000026
2258,1998-12-09,25.66,0.0031274433150900727,25.848571428571464,31.344909090909056,31.831100000000024
2259,1998-12-10,26.81,0.04481683554169913,25.78380952380956,31.241999999999962,31.898200000000024
2260,1998-12-11,27.72,0.03394255874673635,25.74809523809527,31.115818181818142,31.972200000000022
2261,1998-12-14,31.31,0.12950937950937957,25.84476190476194,31.056909090909052,32.05520000000002
2262,1998-12-15,29.42,-0.060364100926221576,25.863333333333365,30.957818181818144,32.11930000000002
2263,1998-12-16,29.96,0.018354860639021142,25.913809523809558,30.84654545454542,32.18760000000002
2264,1998-12-17,27.96,-0.06675567423230977,25.91428571428575,30.6103636363636,32.214700000000015
2265,1998-12-18,25.04,-0.10443490701001434,25.814761904761937,30.275090909090874,32.21720000000002
2266,1998-12-21,23.86,-0.04712460063897761,25.7366666666667,29.97309090909087,32.22920000000002
2267,1998-12-22,22.78,-0.04526404023470232,25.7514285714286,29.608909090909055,32.20900000000002
2268,1998-12-23,20.21,-0.11281826163301145,25.673809523809556,29.22727272727269,32.15130000000002
2269,1998-12-24,21.48,0.06284017812963882,25.58809523809527,28.826727272727236,32.05550000000002
2270,1998-12-28,23.5,0.0940409683426442,25.652380952380987,28.4223636363636,31.99220000000002
2271,1998-12-29,22.18,-0.05617021276595746,25.6566666666667,28.058363636363598,31.93200000000002
2272,1998-12-30,23.34,0.05229936880072139,25.52952380952384,27.75418181818178,31.895200000000024
2273,1998-12-31,24.42,0.046272493573264795,25.503333333333362,27.466727272727237,31.851900000000022
2274,1999-01-04,26.17,0.07166257166257162,25.53857142857146,27.23418181818178,31.794500000000024
2275,1999-01-05,24.46,-0.06534199465036306,25.336666666666694,27.07272727272724,31.753600000000024
2276,1999-01-06,23.34,-0.04578904333605893,25.242857142857176,26.863999999999965,31.687800000000024
2277,1999-01-07,24.37,0.04413024850042846,25.21761904761908,26.704727272727236,31.588100000000022
2278,1999-01-08,23.28,-0.0447271235125154,25.10809523809527,26.525999999999964,31.502300000000023
2279,1999-01-11,25.46,0.09364261168384869,25.098571428571464,26.385090909090874,31.472900000000024
2280,1999-01-12,28.1,0.10369206598586023,25.16000000000004,26.322727272727235,31.46700000000002
2281,1999-01-13,30.11,0.07153024911032024,25.27380952380956,26.283454545454507,31.46810000000002
2282,1999-01-14,32.98,0.09531717037529042,25.353333333333374,26.294363636363595,31.466500000000025
2283,1999-01-15,29.24,-0.11340206185567003,25.34476190476195,26.22690909090905,31.44090000000002
2284,1999-01-19,29.24,0.0,25.310476190476233,26.169090909090865,31.430000000000017
2285,1999-01-20,28.6,-0.02188782489740071,25.340952380952423,26.15272727272723,31.40460000000002
2286,1999-01-21,30.92,0.08111888111888121,25.620952380952424,26.204909090909048,31.328300000000016
2287,1999-01-22,31.95,0.0333117723156533,26.00619047619052,26.29018181818178,31.251800000000017
2288,1999-01-25,31.13,-0.025665101721439765,26.403809523809567,26.35145454545451,31.120300000000015
2289,1999-01-26,29.23,-0.06103437198843553,26.83333333333338,26.385272727272692,31.047800000000016
2290,1999-01-27,29.73,0.017105713308245063,27.22619047619052,26.452909090909056,30.977500000000013
2291,1999-01-28,28.11,-0.0544904137235116,27.44571428571433,26.496727272727234,30.84430000000002
2292,1999-01-29,26.25,-0.06616862326574169,27.639523809523855,26.46327272727269,30.673700000000018
2293,1999-02-01,27.67,0.054095238095238196,27.84571428571433,26.45418181818178,30.57140000000002
2294,1999-02-02,28.16,0.017708709794000743,28.023809523809568,26.448545454545417,30.456400000000016
2295,1999-02-03,27.88,-0.009943181818181879,28.10523809523814,26.423090909090877,30.282300000000017
2296,1999-02-04,29.48,0.057388809182209455,28.344285714285757,26.431272727272695,30.13970000000002
2297,1999-02-05,29.67,0.006445047489823663,28.645714285714327,26.445272727272695,30.05070000000002
2298,1999-02-08,30.27,0.020222446916076775,28.926666666666705,26.48745454545451,29.987600000000022
2299,1999-02-09,31.36,0.03600925008258993,29.311428571428614,26.5643636363636,29.941800000000022
2300,1999-02-10,30.45,-0.029017857142857095,29.549047619047663,26.6543636363636,29.85400000000002
2301,1999-02-11,27.42,-0.09950738916256152,29.516666666666705,26.7443636363636,29.74190000000002
2302,1999-02-12,29.76,0.08533916849015322,29.50000000000004,26.8883636363636,29.653700000000022
2303,1999-02-16,29.65,-0.003696236559139865,29.341428571428608,27.004181818181785,29.584000000000024
2304,1999-02-17,30.65,0.033726812816188945,29.408571428571463,27.15872727272724,29.565800000000028
2305,1999-02-18,30.45,-0.006525285481239762,29.466190476190512,27.31072727272724,29.523700000000026
2306,1999-02-19,29.3,-0.0377668308702791,29.499523809523843,27.370545454545425,29.471200000000024
2307,1999-02-22,25.87,-0.11706484641638226,29.259047619047653,27.386909090909057,29.381200000000025
2308,1999-02-23,26.49,0.023965983764978604,28.99904761904765,27.406181818181782,29.285300000000024
2309,1999-02-24,27.21,0.027180067950169917,28.812380952380988,27.379090909090873,29.14790000000003
2310,1999-02-25,28.01,0.029400955531054818,28.75428571428575,27.428181818181784,28.99320000000003
2311,1999-02-26,27.88,-0.004641199571581711,28.666190476190508,27.4823636363636,28.867300000000032
2312,1999-03-01,28.37,0.017575322812051652,28.678571428571463,27.533090909090873,28.72290000000003
2313,1999-03-02,29.22,0.02996122664786749,28.820000000000032,27.59781818181815,28.60310000000003
2314,1999-03-03,29.04,-0.006160164271047264,28.88523809523813,27.6383636363636,28.45840000000003
2315,1999-03-04,26.67,-0.08161157024793375,28.81428571428575,27.619272727272694,28.267700000000033
2316,1999-03-05,24.08,-0.09711286089238857,28.63333333333337,27.48781818181815,28.086500000000033
2317,1999-03-08,24.54,0.01910299003322269,28.398095238095273,27.399090909090873,27.931200000000032
2318,1999-03-09,25.02,0.019559902200489088,28.1766666666667,27.30927272727269,27.77910000000003
2319,1999-03-10,24.79,-0.009192645883293382,27.91571428571432,27.251636363636326,27.637400000000028
2320,1999-03-11,24.37,-0.01694231544977809,27.582857142857176,27.239454545454507,27.547700000000027
2321,1999-03-12,24.84,0.01928600738613051,27.315714285714318,27.25727272727269,27.447900000000025
2322,1999-03-15,25.24,0.0161030595813203,27.211904761904798,27.30199999999996,27.369000000000025
2323,1999-03-16,25.15,-0.003565768621236143,26.992380952380987,27.391818181818145,27.289400000000022
2324,1999-03-17,25.57,0.016699801192842978,26.798095238095275,27.466181818181777,27.213000000000026
2325,1999-03-18,24.13,-0.05631599530700049,26.487619047619084,27.477636363636325,27.139000000000024
2326,1999-03-19,24.32,0.007874015748031482,26.195714285714324,27.516545454545415,27.059500000000025
2327,1999-03-22,25.0,0.02796052631578938,25.99095238095242,27.546727272727235,26.985700000000023
2328,1999-03-23,27.27,0.09079999999999999,26.057619047619088,27.598545454545416,26.928900000000027
2329,1999-03-24,26.6,-0.02456912357902452,26.062857142857183,27.606363636363593,26.870700000000024
2330,1999-03-25,24.33,-0.08533834586466171,25.925714285714328,27.603999999999957,26.819000000000024
2331,1999-03-26,24.04,-0.011919441019317634,25.736666666666707,27.61672727272723,26.77890000000002
2332,1999-03-29,23.54,-0.02079866888519133,25.530000000000037,27.60163636363632,26.74170000000002
2333,1999-03-30,22.73,-0.03440951571792683,25.26142857142861,27.591636363636322,26.691400000000016
2334,1999-03-31,23.26,0.023317201935767695,24.977619047619083,27.55163636363632,26.65030000000002
2335,1999-04-01,22.06,-0.05159071367153922,24.64523809523813,27.44181818181814,26.61080000000002
2336,1999-04-05,22.19,0.005893019038984759,24.431904761904804,27.297818181818144,26.57570000000002
2337,1999-04-06,22.65,0.02073005858494814,24.363809523809564,27.10999999999996,26.521300000000018
2338,1999-04-07,22.81,0.007064017660044053,24.28142857142861,26.99309090909087,26.46770000000002
2339,1999-04-08,22.59,-0.00964489259096879,24.165714285714323,26.872181818181776,26.40890000000002
2340,1999-04-09,21.77,-0.03629924745462598,24.0219047619048,26.747999999999962,26.333800000000018
2341,1999-04-12,21.93,0.007349563619660104,23.90571428571432,26.584545454545413,26.262800000000016
2342,1999-04-13,22.73,0.0364797081623347,23.805238095238135,26.41690909090905,26.201100000000014
2343,1999-04-14,24.94,0.09722833260008801,23.79095238095242,26.304363636363597,26.171000000000017
2344,1999-04-15,23.93,-0.040497193263833275,23.73285714285718,26.20799999999996,26.139000000000014
2345,1999-04-16,23.9,-0.001253656498119593,23.65333333333337,26.10199999999996,26.123000000000015
2346,1999-04-19,26.42,0.10543933054393317,23.76238095238099,26.071272727272692,26.16250000000002
2347,1999-04-20,25.02,-0.052990158970476986,23.795714285714322,26.048909090909056,26.194300000000016
2348,1999-04-21,23.31,-0.06834532374100721,23.71523809523813,25.969636363636326,26.194600000000015
2349,1999-04-22,22.62,-0.029601029601029505,23.493809523809563,25.86890909090905,26.19930000000001
2350,1999-04-23,22.76,0.006189213085764811,23.31095238095242,25.77581818181814,26.206000000000014
2351,1999-04-26,23.53,0.033831282952548225,23.27285714285718,25.66763636363632,26.18120000000001
2352,1999-04-27,23.36,-0.007224819379515579,23.240476190476222,25.552909090909043,26.165100000000017
2353,1999-04-28,24.4,0.044520547945205546,23.281428571428606,25.44618181818177,26.15480000000002
2354,1999-04-29,25.06,0.02704918032786896,23.392380952380986,25.331636363636317,26.11840000000002
2355,1999-04-30,25.07,0.0003990422984836428,23.478571428571463,25.233818181818133,26.11600000000002
2356,1999-05-03,24.15,-0.03669724770642213,23.578095238095273,25.17436363636359,26.10850000000002
2357,1999-05-04,25.62,0.0608695652173914,23.741428571428603,25.09909090909086,26.10890000000002
2358,1999-05-05,25.19,-0.01678376268540205,23.862380952380985,25.01799999999995,26.104200000000024
2359,1999-05-06,27.44,0.08932115919015482,24.08285714285718,24.959636363636314,26.110500000000023
2360,1999-05-07,25.36,-0.07580174927113714,24.21476190476194,24.867090909090855,26.08690000000003
2361,1999-05-10,26.62,0.049684542586750924,24.44571428571432,24.818363636363582,26.040000000000028
2362,1999-05-11,25.62,-0.037565740045078844,24.621428571428606,24.813818181818128,26.002000000000024
2363,1999-05-12,26.13,0.01990632318501162,24.783333333333367,24.807272727272675,25.963700000000028
2364,1999-05-13,25.02,-0.042479908151549894,24.78714285714289,24.76745454545449,25.934300000000025
2365,1999-05-14,26.86,0.07354116706634684,24.9266666666667,24.7465454545454,25.95250000000003
2366,1999-05-17,27.28,0.015636634400595817,25.087619047619082,24.735636363636306,25.986700000000027
2367,1999-05-18,27.26,-0.0007331378299120228,25.127619047619085,24.71545454545449,26.03150000000003
2368,1999-05-19,25.08,-0.07997065297138672,25.13047619047623,24.640181818181762,26.080200000000026
2369,1999-05-20,24.46,-0.0247208931419457,25.185238095238137,24.556909090909034,26.110000000000028
2370,1999-05-21,24.4,-0.0024529844644318732,25.270000000000042,24.515636363636307,26.119000000000028
2371,1999-05-24,27.62,0.13196721311475423,25.50142857142861,24.579999999999945,26.17340000000003
2372,1999-05-25,28.9,0.04634322954380865,25.7571428571429,24.659272727272672,26.229000000000028
2373,1999-05-26,27.57,-0.04602076124567467,25.95761904761909,24.70563636363631,26.26050000000003
2374,1999-05-27,28.12,0.01994922016684808,26.13476190476195,24.766181818181764,26.280000000000026
2375,1999-05-28,25.39,-0.09708392603129445,26.150476190476237,24.78472727272722,26.289300000000026
2376,1999-06-01,26.62,0.04844426939740054,26.22428571428576,24.817090909090858,26.322100000000024
2377,1999-06-02,26.21,-0.015401953418482384,26.322380952381,24.83472727272722,26.340500000000024
2378,1999-06-03,26.2,-0.00038153376573835107,26.35000000000005,24.853818181818127,26.36970000000002
2379,1999-06-04,23.43,-0.10572519083969467,26.26619047619052,24.81490909090904,26.349400000000017
2380,1999-06-07,23.78,0.0149381135296629,26.091904761904804,24.808545454545403,26.306200000000022
2381,1999-06-08,24.02,0.010092514718250456,26.02809523809528,24.803090909090855,26.24530000000002
2382,1999-06-09,23.9,-0.004995836802664466,25.898571428571465,24.78309090909086,26.15450000000002
2383,1999-06-10,25.32,0.05941422594142276,25.884285714285756,24.74763636363631,26.115300000000026
2384,1999-06-11,25.9,0.02290679304897303,25.873333333333374,24.734909090909042,26.08190000000003
2385,1999-06-14,26.51,0.02355212355212366,25.944285714285755,24.774545454545407,26.061000000000032
2386,1999-06-15,25.91,-0.022632968691060018,25.899047619047657,24.80854545454541,26.010900000000028
2387,1999-06-16,22.4,-0.1354689309147048,25.666666666666703,24.78781818181814,25.91540000000003
2388,1999-06-17,21.95,-0.0200892857142857,25.413809523809565,24.77363636363632,25.823600000000027
2389,1999-06-18,21.75,-0.009111617312072884,25.255238095238134,24.746181818181775,25.748800000000028
2390,1999-06-21,21.81,0.0027586206896550447,25.129047619047654,24.74163636363632,25.669600000000028
2391,1999-06-22,21.7,-0.005043558000916937,25.000476190476228,24.73272727272723,25.605500000000024
2392,1999-06-23,21.32,-0.01751152073732709,24.70047619047623,24.70854545454541,25.556200000000025
2393,1999-06-24,23.06,0.0816135084427767,24.42238095238099,24.713090909090862,25.510100000000026
2394,1999-06-25,21.76,-0.056374674761491606,24.145714285714323,24.697999999999958,25.44610000000003
2395,1999-06-28,22.63,0.039981617647058654,23.884285714285756,24.713636363636322,25.393600000000028
2396,1999-06-29,22.51,-0.005302695536897772,23.747142857142897,24.724181818181776,25.32390000000003
2397,1999-06-30,21.09,-0.0630830741892493,23.483809523809565,24.69436363636359,25.23810000000003
2398,1999-07-01,19.69,-0.06638217164532945,23.173333333333378,24.598909090909046,25.132300000000033
2399,1999-07-02,18.66,-0.052310817673946186,22.814285714285763,24.503090909090865,25.00530000000003
2400,1999-07-06,20.73,0.11093247588424449,22.685714285714333,24.4454545454545,24.908100000000033
2401,1999-07-07,20.35,-0.018330921369995146,22.522380952381003,24.335090909090862,24.83740000000003
2402,1999-07-08,20.24,-0.005405405405405572,22.342380952381003,24.24818181818177,24.742200000000025
2403,1999-07-09,17.96,-0.11264822134387342,22.05952380952386,24.150909090909046,24.625300000000024
2404,1999-07-12,19.73,0.09855233853006684,21.793333333333386,24.098363636363594,24.516100000000023
2405,1999-07-13,19.95,0.01115053218449047,21.510000000000055,24.047272727272684,24.411100000000022
2406,1999-07-14,19.71,-0.012030075187969835,21.18619047619053,23.97781818181814,24.315200000000022
2407,1999-07-15,18.68,-0.05225773718924409,20.841904761904814,23.892727272727235,24.243300000000023
2408,1999-07-16,17.42,-0.0674518201284795,20.604761904761958,23.765818181818144,24.152600000000024
2409,1999-07-19,19.07,0.09471871412169919,20.467619047619102,23.65690909090905,24.071200000000026
2410,1999-07-20,21.79,0.14263240692186674,20.469523809523864,23.59727272727269,24.009000000000025
2411,1999-07-21,21.46,-0.015144561725562111,20.452857142857198,23.548363636363597,23.944800000000022
2412,1999-07-22,23.05,0.07409133271202228,20.51714285714291,23.501636363636326,23.891600000000025
2413,1999-07-23,23.32,0.011713665943600793,20.612380952381006,23.467636363636323,23.832600000000028
2414,1999-07-26,24.98,0.07118353344768447,20.70380952380958,23.422909090909048,23.79200000000003
2415,1999-07-27,23.23,-0.07005604483586869,20.773809523809582,23.38418181818178,23.75760000000003
2416,1999-07-28,22.85,-0.0163581575548859,20.784285714285772,23.315636363636326,23.74530000000003
2417,1999-07-29,24.52,0.07308533916849003,20.88000000000006,23.295636363636326,23.74510000000003
2418,1999-07-30,24.64,0.004893964110929794,21.049047619047677,23.268545454545418,23.741300000000027
2419,1999-08-02,25.59,0.03855519480519476,21.33000000000006,23.278909090909053,23.74930000000003
2420,1999-08-03,26.27,0.026572880031262125,21.692380952381008,23.26818181818178,23.768300000000032
2421,1999-08-04,27.4,0.043014845831747195,22.010000000000055,23.2703636363636,23.79390000000003
2422,1999-08-05,27.01,-0.01423357664233571,22.32714285714291,23.265818181818148,23.811600000000034
2423,1999-08-06,26.6,-0.015179563124768647,22.630000000000052,23.29345454545451,23.826100000000032
2424,1999-08-09,27.66,0.039849624060150246,23.091904761904818,23.351636363636327,23.84700000000003
2425,1999-08-10,28.45,0.028561099060014472,23.50714285714291,23.42527272727269,23.89020000000003
2426,1999-08-11,25.39,-0.1075571177504393,23.76619047619053,23.38472727272724,23.900900000000025
2427,1999-08-12,25.03,-0.014178810555336763,24.019523809523864,23.314363636363602,23.901200000000028
2428,1999-08-13,22.31,-0.10866959648421903,24.192380952381008,23.21872727272724,23.851600000000026
2429,1999-08-16,23.07,0.034065441506051064,24.461428571428627,23.12690909090906,23.816300000000027
2430,1999-08-17,21.67,-0.06068487212830509,24.585238095238147,23.059272727272695,23.78970000000003
2431,1999-08-18,23.3,0.07521919704660807,24.657142857142908,22.99890909090906,23.78230000000003
2432,1999-08-19,24.39,0.04678111587982836,24.796666666666717,22.96581818181815,23.790800000000033
2433,1999-08-20,22.95,-0.05904059040590415,24.791904761904817,22.90672727272724,23.793000000000028
2434,1999-08-23,22.55,-0.017429193899782036,24.755238095238145,22.89072727272724,23.78590000000003
2435,1999-08-24,22.4,-0.006651884700665245,24.632380952381,22.865636363636334,23.78930000000003
2436,1999-08-25,20.96,-0.06428571428571417,24.524285714285764,22.80999999999997,23.77700000000003
2437,1999-08-26,21.21,0.011927480916030575,24.446190476190527,22.76109090909088,23.76260000000003
2438,1999-08-27,21.83,0.029231494578029205,24.31809523809529,22.69763636363633,23.75280000000003
2439,1999-08-30,24.63,0.1282638570774164,24.3176190476191,22.674545454545424,23.773200000000028
2440,1999-08-31,24.45,-0.0073081607795371095,24.26333333333339,22.63709090909088,23.800000000000026
2441,1999-09-01,22.93,-0.06216768916155413,24.104285714285773,22.582909090909062,23.810000000000027
2442,1999-09-02,24.53,0.06977758395115585,23.967619047619102,22.62163636363633,23.828000000000028
2443,1999-09-03,20.98,-0.1447207501019161,23.68047619047625,22.603999999999967,23.788400000000028
2444,1999-09-07,23.44,0.11725452812202097,23.530000000000058,22.63472727272724,23.783500000000032
2445,1999-09-08,23.82,0.016211604095563104,23.347142857142916,22.671272727272697,23.78270000000003
2446,1999-09-09,23.01,-0.03400503778337527,23.088095238095303,22.695090909090876,23.74860000000003
2447,1999-09-10,22.03,-0.0425901781833985,22.928095238095302,22.707999999999966,23.718700000000034
2448,1999-09-13,22.89,0.03903767589650475,22.826190476190543,22.704909090909062,23.714500000000033
2449,1999-09-14,23.77,0.038444735692442,22.89571428571435,22.741454545454516,23.726000000000035
2450,1999-09-15,24.56,0.03323517038283552,22.966666666666733,22.77654545454542,23.74400000000003
2451,1999-09-16,25.25,0.02809446254071668,23.137142857142923,22.826363636363602,23.76120000000003
2452,1999-09-17,23.3,-0.07722772277227719,23.137142857142923,22.866545454545424,23.760600000000032
2453,1999-09-20,24.03,0.031330472103004325,23.120000000000065,22.945454545454513,23.756900000000034
2454,1999-09-21,25.65,0.0674157303370786,23.24857142857149,23.072545454545423,23.762800000000034
2455,1999-09-22,25.19,-0.017933723196881024,23.374285714285776,23.15363636363633,23.76400000000003
2456,1999-09-23,27.84,0.10520047637951557,23.633333333333397,23.28981818181815,23.800900000000034
2457,1999-09-24,27.79,-0.0017959770114942541,23.958571428571492,23.427090909090875,23.822600000000033
2458,1999-09-27,26.4,-0.05001799208348334,24.20571428571435,23.580545454545423,23.834700000000034
2459,1999-09-28,26.06,-0.012878787878787823,24.40714285714292,23.695636363636332,23.820900000000034
2460,1999-09-29,26.49,0.016500383729854073,24.49571428571435,23.81454545454542,23.83220000000003
2461,1999-09-30,25.41,-0.040770101925254765,24.541428571428632,23.918181818181786,23.82010000000003
2462,1999-10-01,24.93,-0.018890200708382543,24.636666666666727,24.03181818181815,23.81320000000003
2463,1999-10-04,24.46,-0.018852787805856308,24.633333333333397,24.15981818181815,23.796500000000027
2464,1999-10-05,24.79,0.013491414554374526,24.814761904761966,24.26381818181815,23.79420000000003
2465,1999-10-06,22.06,-0.11012505042355791,24.749047619047673,24.26872727272724,23.746200000000027
2466,1999-10-07,23.58,0.06890299184043513,24.737619047619102,24.307272727272693,23.709200000000024
2467,1999-10-08,20.49,-0.13104325699745545,24.617619047619105,24.260727272727237,23.64150000000002
2468,1999-10-11,20.63,0.00683260126891172,24.550952380952438,24.21181818181815,23.597000000000023
2469,1999-10-12,22.84,0.10712554532234608,24.54857142857149,24.17290909090906,23.58080000000002
2470,1999-10-13,25.96,0.1366024518388793,24.652857142857204,24.222545454545422,23.59640000000002
2471,1999-10-14,26.05,0.003466872110939878,24.723809523809585,24.28072727272724,23.580700000000025
2472,1999-10-15,28.75,0.10364683301343569,24.890476190476253,24.35763636363633,23.579200000000025
2473,1999-10-18,28.19,-0.019478260869565167,25.1233333333334,24.422181818181787,23.58540000000002
2474,1999-10-19,26.56,-0.05782192266761277,25.24380952380959,24.43981818181815,23.569800000000022
2475,1999-10-20,23.9,-0.10015060240963858,25.160476190476256,24.396727272727244,23.554900000000025
2476,1999-10-21,24.02,0.00502092050209213,25.104761904761965,24.335272727272695,23.528900000000025
2477,1999-10-22,21.64,-0.09908409658617812,24.80952380952387,24.237636363636334,23.483200000000025
2478,1999-10-25,23.6,0.09057301293900188,24.610000000000063,24.18309090909088,23.457200000000025
2479,1999-10-26,24.26,0.027966101694915313,24.5080952380953,24.121272727272697,23.46550000000003
2480,1999-10-27,24.2,-0.002473206924979432,24.419523809523877,24.04399999999997,23.469700000000024
2481,1999-10-28,21.34,-0.11818181818181817,24.174285714285784,23.9703636363636,23.442900000000026
2482,1999-10-29,22.2,0.0402999062792877,24.02142857142864,23.918909090909057,23.425900000000023
2483,1999-11-01,22.09,-0.004954954954954904,23.886190476190546,23.914909090909056,23.393600000000024
2484,1999-11-02,23.1,0.04572204617473985,23.82142857142864,23.915454545454512,23.365600000000022
2485,1999-11-03,23.16,0.0025974025974024872,23.743809523809592,23.94254545454542,23.33210000000002
2486,1999-11-04,23.0,-0.006908462867012077,23.788571428571498,23.937090909090877,23.30300000000002
2487,1999-11-05,21.66,-0.058260869565217366,23.69714285714293,23.88745454545451,23.295600000000018
2488,1999-11-08,21.87,0.00969529085872578,23.76285714285721,23.867818181818144,23.29480000000002
2489,1999-11-09,22.7,0.03795153177869226,23.861428571428643,23.870545454545418,23.304300000000016
2490,1999-11-10,22.26,-0.019383259911894157,23.833809523809595,23.867999999999963,23.30880000000002
2491,1999-11-11,22.07,-0.008535489667565233,23.6485714285715,23.888181818181778,23.31250000000002
2492,1999-11-12,21.65,-0.019030357951971055,23.43904761904769,23.89618181818178,23.31580000000002
2493,1999-11-15,22.74,0.0503464203233257,23.152857142857215,23.912727272727235,23.31260000000002
2494,1999-11-16,20.73,-0.08839050131926118,22.797619047619122,23.841818181818144,23.302300000000017
2495,1999-11-17,20.96,0.011095031355523366,22.530952380952453,23.778363636363597,23.285600000000017
2496,1999-11-18,19.76,-0.057251908396946494,22.333809523809595,23.720727272727235,23.258100000000017
2497,1999-11-19,19.11,-0.03289473684210542,22.100000000000072,23.622181818181776,23.238300000000017
2498,1999-11-22,19.98,0.04552590266875978,22.02095238095246,23.60399999999996,23.241200000000017
2499,1999-11-23,21.0,0.05105105105105112,21.89714285714293,23.559636363636322,23.26460000000002
2500,1999-11-24,20.26,-0.03523809523809518,21.70666666666674,23.49490909090905,23.25990000000002
2501,1999-11-26,22.33,0.10217176702862774,21.617619047619122,23.482545454545413,23.27970000000002
2502,1999-11-29,23.57,0.05553067622033159,21.7238095238096,23.51054545454541,23.313000000000024
2503,1999-11-30,24.18,0.025880356385235448,21.818095238095314,23.533999999999956,23.37520000000002
2504,1999-12-01,22.23,-0.08064516129032251,21.82476190476198,23.505999999999958,23.400200000000023
2505,1999-12-02,21.77,-0.020692757534862882,21.76142857142865,23.455272727272686,23.418400000000023
2506,1999-12-03,19.32,-0.112540192926045,21.578571428571504,23.347454545454504,23.414500000000025
2507,1999-12-06,20.58,0.06521739130434767,21.463333333333406,23.297999999999956,23.433500000000027
2508,1999-12-07,21.09,0.02478134110787189,21.436190476190546,23.24454545454541,23.470200000000027
2509,1999-12-08,21.25,0.007586533902323334,21.406666666666737,23.164545454545408,23.492000000000026
2510,1999-12-09,21.19,-0.002823529411764669,21.334761904761976,23.091818181818134,23.486000000000026
2511,1999-12-10,21.48,0.013685700802265277,21.297619047619122,22.976181818181775,23.486200000000025
2512,1999-12-13,21.72,0.011173184357541777,21.280952380952453,22.86581818181814,23.472900000000024
2513,1999-12-14,23.06,0.06169429097605894,21.34809523809531,22.805090909090865,23.47030000000002
2514,1999-12-15,22.03,-0.04466608846487419,21.314285714285784,22.731818181818138,23.44080000000002
